http://www.nytimes.com/interactive/2016/us/elections/fact-check.html
		fact checks of the 2016 election 
668993495462486017	sharonlawrence	taking time to watch the video made the sad news easier - nola dies at san diego zoo safari park 
668706850439872512	romdia4	3 white rhino left on the earth !! death at san diego safari park 
669003408246902784	JR_WolfeAuthor	so sad . rip nola . 
668721420202090496	ViralVideoTube	endangered white rhino nola dies at ... | 
668978776148021249	memeorandum	endangered white rhino nola dies at san diego zoo safari park ( liam stack / new york times ) 
668971046368768000	TeresaKMiller	only 3 northern white rhinoceroses left on earth 
668964402729619456	GeneviveBjorn	endangered white rhino dies at zoo safari park - only 3 nothrn white rhinos left 
668955606729039873	kidchamp	and now there are only three . " endangered white rhino nola dies at san diego zoo safari park " 
668921557205413890	ambassetdor	endangered white rhino nola dies at san diego zoo safari park poaching , " civil " wars , human indifference . rip nola 
668915789139828736	obituperry	sure , when it is a white rhino , the media cares . 
668877674702610441	extinctionnews	nola , one of only four known northern white rhinoceroses , died on sunday at the san diego zoo safari park 
668901316685639681	monisismissing	only 3 left in the world : endangered white rhino nola dies at san diego zoo safari park 
668885133446004736	alejandrasoto_	only 3 left ... blows my mind endangered white rhino nola dies at san diego zoo safari park 
668859385117044742	MariusMohr2	endangered white rhino nola dies at san diego zoo safari park - new york times 
668848835339223040	daleklarson	and then there were three . endangered dies at san diego zoo safari park 
668845454923296769	dennisbmurphy	sad side of science -endangered white rhino nola dies at san diego zo o-o nly 3 known yet to exist . 
668843668833366016	glkrantz	and then there were 3 - devastating 
668809506135109633	shahselbe	sad news to hear that the endangered white rhino nola died at safari park 
668840748364619776	SerenaIngre	this is truly sad : endangered white rhino nola dies at san diego zoo safari park 
668836709115654144	_jacurtis	endangered northern white rhino dies at san diego zoo this weekend . only 3 left in the world 
668814550645538821	IronRinn	anf then there were three : endangered white rhino nola dies at san diego zoo safari park 
668807958143369216	Kathee72	there are only 3 white rhinos remaining on this planet . endangered white rhino nola dies 
668796975412826113	cgcoester	breaks my heart : endangered white rhino nola dies at san diego zoo safari park 
668790886319435776	BradA1878	" endangered white rhino nola dies at san diego zoo safari park " by liam stack via nyt science 
668763986305941504	palafo	and then there were three : nola , one of the last white rhinos , died in san diego 
668773140101746688	elliedoppenber1	rip dear nola ! you must have been so lonely ... endangered white rhino nola dies at san diego zoo safari park 
668766454628511745	JSandersonCO	this is what extinction looks like . 
668765933440278528	RuthHarrisBooks	rt awww . then there were 3 : nola , one of the last white died in san diego 
668759133772902400	Nathan_lewis11	this leaves only 3 white rhinos , poachers would have it at 0 - endangered white rhino dies at san diego zoo 
668723937501663232	abcexpat	the last three known northern white rhinoceroses live at the ol pejeta conservancy in kenya , where they roam in a ... 
668707537978564608	romdia	3 white rhino left on earth ! death at san diego safari park 
668680393705394176	GreenAwakening	northern white yesterday there were only four in the world , today there are three . 

http://www.nytimes.com/2015/11/24/us/politics/fda-targets-inaccurate-medical-tests-citing-dangers-and-costs.html
668977943159394304	danmunro	f.d.a. targets inaccurate medical tests , citing dangers and costs 
669107177773277184	rev8diabetes	rt " the right regulation would separate good from bad tests and encourage use of the better ones . " 
669075306041487360	zorn_jill	rt f.d.a. targets inaccurate medical tests . so many tests = surrogates of doctoring . when will listening be in vogue ? htt … 
669008188260397056	rvp	top health story : f.d.a. targets inaccurate medical tests , citing dangers … see more 
669034376299196416	AmeetSarpatwari	rt 2/2 nytimes says industry (& gop ) opposition to all regulation are weakening to quote mr spock … 
669031466613891072	ndd2009	need similar standards in india 
669029000858112000	HankGreelyLSJU	2/2 nytimes says industry (& gop ) opposition to all regulation are weakening to quote mr spock - " fascinating " 
669023881697427460	BogglersMind	rt no oversight for laboratory-developed tests means they are inaccurate & dangerous : 
669018267038666753	Shalyz_E	f.d.a. targets inaccurate tests , citing and costs - the new york times 
669010649280811008	derblauweisse	ny times politics newtop story : f.d.a. targets inaccurate medical tests , citing … see more 
669010317284761600	BoazSafferUBC	how knowing the psychometric properties of a test can make the difference between life and death . 
669009574633070592	Gary_An	like how is in quotes fda targets inaccurate medical tests , citing dangers and costs 
669008643774353408	SteveKaplanpa	with the use of tests booming , the administration wants new regulatory powers , and even republicans in congress ar … 
669008185001422853	PacificCove	- top story : f.d.a. targets inaccurate medical tests , citing dange … see more 
668996170623008770	MultiCultural7	inaccurate and unreliable medical tests are prompting abortions , promoting unnecessary surgeries , putting tens of t … 
668993958312177664	WorldHealthNews	with the use of tests booming , the administration wants new regulatory powers , and even republicans in congress are … 
668975968673923073	kenser80	funny , i was just reading this story as you tweeted me that one . 
668974318668398592	joshsternberg	can't really imagine congress letting the fda spread its wings , but hey , you never know . 

http://www.nytimes.com/2015/11/24/us/syrian-refugees-cling-to-a-longtime-haven-in-michigan.html
669109960979124225	EdwardARowe1	rt syrian refugees face distrust in michigan , once a haven for displaced families . … 
669107705521508352	CFLO32	a chill grips a michigan haven for syrian families 
669002551165976581	tannercurtis	michigan is home to nearly 200 syrian refugees . this family arrived last week . 
669074204239638528	nippynews	new york times - usa - growing unease in a longtime u.s. haven for syrians - 
669063975242346496	DRMBYRNES	housing , food and most importantly cigarettes and ipads ? plenty of $ for pressure cooker and all things syrian 
669051238261121024	JM_LaSalle	“ we didn’t cross illegally , ” he said . he threw his hands in the air . “ we went through hell to get here . ” 
668950620531990529	fyre_ice	syrian refugees cling to a longtime haven in michigan 
669021793449938944	ncopes42	even choked with fear , how can you deny weary families a haven ? 
668940415895281664	NYT	in michigan , syrian refugees cling to a longtime haven . 
668991720722313217	KCherland	in michigan , cling to a longtime haven -several human faces to the refugee crisis . 
668987071743311872	mattsaler	syrian refugees cling to a longtime haven in michigan via 
668978244469653505	PSheppardTV	" radwan mughrbel ; his wife , sanaa hammadeh ; and their two young sons packed their bags with only a single change ... 
668967521207377921	ListenThinkSay	needed ! nytimes : sudden chill grips a longtime u.s. haven for syrians 
668958650245976065	rose_vagari	welcomed more syrian in the last 2 months than any state except cali , texas . i'm proud of my home 
668958107268161536	ferallike	rt this family fled syria in 2011 . now , they are making a life in michigan . 
668953953032368129	shawbear76	syrian refugees cling to a longtime haven in michigan you are welcome in saginaw also . we believe in constitution 
668950634922668032	bibleissocool	syrian refugees cling to a longtime haven in michigan another one sided story portrays only sweet innocent muslims 
668944734212108288	kalleeiverson	rt great reporting from about enclave for syrian refugees in detroit 
668942818459721728	KristinP22	i read that some european nations are instituting a sort of " adoption " program for people to take in refugees .... 
668941537963876352	Loveley_Eyes	rt tannercurtis : this family fled syria in 2011 . now , they are making a life in michigan . 
668927585930321924	FLGOVSCOTTFAILS	syrian community doctors , lawyers-the new syrians who are coming now are not so educated . humm 
668926908386660352	FLGOVSCOTTFAILS	us supplied refugees-furniture-clothing- food-procured apartments-discounted rent . zero 

http://www.nytimes.com/interactive/2015/11/23/world/carbon-pledges.html
669099854698823681	phi5	the climate change pledges are in . will they fix anything ? 
669061216111824896	STX488	without the pledges , global temperatures would likely jump more than 8ºf by 2100 . 
669108472466833409	OxfamIndia	the pledges are in , will they fix anything ? 
669097456878137344	IRubaiyat	rt what countries have pledged before the climate talks in paris start next week : … 
669078990062297089	EmbajadaEspRiga	find out more about what pledges are at stake in climate change conference : 
669077315800932353	IsauraEsclava	look at the chart to know what countries have pledged before next week 
669075671692533760	dorjemundle	v neat visualization of the indc change pledges & their impact in the nyt 
669073680509460480	cmyidea	current climate pledges fall in short . more ambitious pledges need to be made in paris 
669073182868008960	strmsn	rt this swift explainer on the paris climate talks was designed for mobile readers : … 
669069753873379328	Mo09	climate change pledges are in . will they fix anything ? is 4ratcheting up national commitments over time . 
669064048059637761	madtrekkie	the climate change pledges are in . will they fix anything ?... 
669045014853500928	Klimaatverbond	rt the change pledges are in . will they fix anything ? - great new interactive from … 
669035244712890368	atiptoes	rt the climate change pledges are in . they are still not good enough . 
669015500484173824	drouchemed58	rt the climate change pledges are in . will they fix anythi ... 

http://www.nytimes.com/aponline/2015/11/24/us/ap-us-killings-by-police-minneapolis.html
669059545730191361	NewsOnPlanet	5 are shot near minneapolis protests , police say 
669104166468509696	eduardoquezada	quezada post : 5 are shot near minneapolis protests , police say see more 
669063154400256001	SMoKeeGyRL	nytimes reports protesters are shot in minneapolis . 

http://www.nytimes.com/2015/11/24/science/gene-drive-mosquitoes-malaria.html
668927987052470272	StanfordHP	engineering mosquitoes ’ genes to resist 
669105158077464576	bbbrieger	engineering genes to resist 
669095647669297152	InfoTrustseven	very dangerous ! 
669071935108718593	shyamrallapalli	rt gene drive technology could eliminate malaria : pnas open-access paper : 
669040784000352256	TpoUg	we just can't wait for this solution to be rolled out on large scale 
669037291159969792	AerospaEngineer	engineering mosquitoes ' genes to resist malaria - new york times 
669030280066424832	nkarthik	scientists have created a mosquito breed resistant to malaria . could eradicate the disease the world over . 
669021422099030016	katrilietsala	engineering mosquitoes ’ genes to resist inserted 
669016114962149376	ppmessengerpp	nytimes science gene drive mosquitoes malaria 
669009923779358720	rildavis	this day in mosquito news : 
669007026719035393	norionakatsuji	rt disappointing piece . engineering mosquitoes to resist malaria zero risk discussion . no … 
668993970593116160	WorldHealthNews	two teams of biologists have created a novel breed of mosquito with modified genes in hopes of eradicating the … 
668965561502568448	janetwilson66	engineers mosquito genes to resist malaria really cool visual , bug eyes and all 
668958907956658177	hughsheehy	" it’s hard to see any ecological downside to protecting the mosquitoes against the malarial parasite . " 
668950230931378176	pknoepfler	disappointing piece . engineering mosquitoes to resist malaria zero risk discussion . no balance or depth . 
668929554883325952	kkutz	a big story if easy to overlook , w/ cause for hope ( may wipe out malaria ) & trepidation ( uses crispr to do it ) 

http://www.nytimes.com/2015/11/24/world/europe/in-france-some-see-the-police-security-net-as-too-harsh-paris-attacks.html
669107759405666307	jmhamiltonblog	sorry terrorist win , when the west adopts police state tactics : paris emergency edicts & intense policing in france 
669107336653504512	karaszpalko	all over france , police are breaking down doors , conducting searches , questioning residents , with few critics . 
669064804452204544	peerzadamohsen	paris attacks spur emergency edict and intense policing in france 
669106735978831872	CecileCoudriou	emergency edict and intense policing in france analyzed by the interesting ! 
669076001801019393	dreadexhibition	' the police are now free to pick up and interrogate suspects virtually at will . ' 
669039545518792704	dlisbona	in france , some see the police security net as too harsh 
669101550011359232	Hhiridjee	hassanein hiridjee inspiration : in france , some see the police security net as … see more 
669098197529198592	MattMcBradley	" a weekend raid on a restaurant selling halal burgers ... found nothing suspicious after breaking down the doors . " 
669100157405917185	achrisafis	new york times : spur emergency edict and intense policing in 
669094311603122176	TinoGonzalez_	spur emergency edict and intense in france 
669048504799596545	Taniel	what the emergency state has meant in france ( 
669081833494208512	johannesweiss	rt extraordinary response by france to isis attack . precedent for cameron if it happened here https : … 
669067187500539904	Greens4Liberty	rt it is disheartening to watch people so easily cowed into giving up their liberties for the illusion of security . ht … 
669066424741208064	HimanshuRoh	and the terrorists won yet again . 
669061983870648320	lettatayler	critics of crackdown , including say results are meager given the looming threat to civil liberties : 
669055768533053440	astroehlein	france : extrajudicial searches have shot up since - carried out in haste , under public pressure 
669052945430745088	SaifWasiullah	rt sad day for france as they let the " terrorists " & fascist govt turn their country into a lawless police state . htt … 
669052582032109568	SaifWasiullah	rt meanwhile , the french , us , & russian bombing in middle east continues , radicalizing more " terrorists . " ht … 
669049308616916992	PTSantilli	french push broad sweep forsuspects after attacks ; concerns over liberties ... 
669043741223723008	acerami	when terror leads to the securitization of society . paris attacks spur emergency edict and intense policing 
669035353299259394	ukworldnews	ny times : in some see the police security net as too harsh 

http://www.nytimes.com/2015/11/24/books/joyce-carol-oates-celebratory-joyous-islamic-state-twitter.html
668969831878668288	freeUnnamedNews	joyce carol oates on twitter : is nothing ‘ joyous ’ in isis ? - - 
669058636824510464	ArtsAlertz	joyce carol oates on is nothing ‘ joyous ’ in isis ? 
668975148305903616	hashNetworK	" joyce carol oates on twitter : is nothing ' joyous ' in isis ? - new york times " 
669017722634792961	alicelrobb	" randy souther , who has written about ms. oates for 20 years and started a scholarly journal focused on her work " 
669014652928430080	RichardASolomon	" there is no joy in isis , " the mighty hath spoke out 
669003716696121344	ThousandTimesNo	you deserve this 4 signing the anti-hebdo letter this year . you simply don't express yourself well . 
669002790136651776	jondanziger	ny times reporting on jco isis tweets , money quote from douthat . self-parody , or are we just a monstrous society ? 
668998579646799878	StevenVolynets	questions are critical . unfettered inquiry is the only force that can oppose poisonous ideology : 
668994419262144512	andrewtavani	author joyce carol oates comes under fire over tweets about 
668980329026338817	wzekanoski	joyce carol oates on isis : what is clear is that human beings can't live for long without meaning in their lives . 
668974467046068224	BenjaminNorton	the new york times quoted none other than redkahina in its article about joyce carol oates ' isis tweet lmao 

http://www.nytimes.com/2015/11/23/world/europe/paris-attacks-isis-threatens-west.html
668867722114011136	Rflutist	attacks and other assaults seen as evidence of a shift by isis 
669097416084320256	MasoudBanisadr	what is missing in all media's report and analyisis about daesh is their cultic nature and how do they brainwash ... 
669074422423228416	EnnioDiNolfo	rt the attacks in paris and elsewhere signal a shift in the strategy of the islamic state . … 
669060701235912704	bebeguenon_	rt paris attacks , beirut bombings and downed russian airliner seen as evidence of a shift by isis 
668924110186131456	MachiLaw	paris attacks and other assaults show isis evolution to ‘ external ’ targets , officials say 
668948533194694657	KyleWOrton	important : intercepted communications suggest islamic state " central " directed paris and beirut attacks . 
668972401032458240	morning_workout	paris attacks and other assaults show isis evolution to ' external ' targets , officials say 
668968404909490176	W8MM	rt western intelligence abandons former belief that isis was only focused on controlling the muslim world … 
668946677999472640	NATSEC_Canada	rt paris attack was coordinated by isis spokesman abu muhammad al-adnani , who has directly threatened canada . … 
668928109631139841	New_Narrative	were the attacks on paris , the russian plane , lebanon , etc ., evidence of a shift in isis tactics ? 
668918632156667905	DanielleReed8	rt abu muhammad al-adnani has a $5mm bounty on his head . officials say he's chief of global ops . 
668904409024348160	UnoDominus	rt an analysis of isis videos found that russia was threatened the most , more times even than france . http … 
668897440272154624	TABurk	recent attacks in paris ... were the 1st results of a centrally planned terrorism campaign by ... the [ isis ] leadership 
668896045150175232	Holly500	paris attacks and other assaults seen as evidence of a shift by adnani now has a $5 million bounty on his head 
668879383554297856	EuInstBW	top story : paris attacks and other assaults show isis evolution to ‘ external ’ t … see more 
668866357237256193	JamesRitch1	paris attacks and other assaults show isis evolution say this what happens in the face of weakness 
668861964135870464	nat_stein1	rt isis evolution to ' external ' targets ... 
668859792656621568	fminervino	paris attacksother assaults seen as evidence of shift by isis -the new york times al adnani , isis esteri 

http://www.nytimes.com/2015/11/24/world/middleeast/john-kerry-adds-voice-to-those-urging-bigger-push-against-islamic-state-in-syria.html
669044764105293824	AndrewJNell	john kerry adds voice to those urging bigger push against islamic state in syria ... 
669103741497249792	myth61589545	diplomatic memo : john kerry adds voice to those urging bigger push … 
669033088953905152	ProgressiveToo	diplomatic memo : john kerry adds voice to those urging bigger push against islamic state in 
669105969838837760	gruxxa	rt john kerry adds voice to those urging bigger push against islamic state in syria … 
669103953443885056	JeisBonGeek	diplomatic memo : john kerry adds voice to those urging … 
669103718986461185	nanamimanko	diplomatic memo : john kerry adds voice to those urging bigger push against islamic … 
669101532772737024	luisaflorezmd	latest news update from luisa florez . diplomatic memo : john kerry adds voice to those urging bigger push against i … 
669036696978251776	khaledhishma	international relations stories john kerry adds voice to those urging bigger pu … see more 
669034163996131328	EwRmadrid	top story : retweets john kerry adds voice to those urging b … see more 

http://www.nytimes.com/2015/11/24/us/getting-ugly-produce-onto-tables-so-they-stay-out-of-trash.html
668922007514288128	freeUnnamedNews	getting ugly produce onto tables so it stays out of trash - - 
669106948105773056	ReadEatWriteRun	great idea ! getting ugly produce onto tables so it stays out of trash 
668919494207631361	freeUnnamedNews	getting ‘ ugly ’ produce onto tables so it stays out of trash - - 
669017756847722496	WW_0_WW	getting ugly produce onto tables ... dining is not beauty contests 
669010686035365888	renskelynde	great piece on and the new ugly produce trend 
669009286077509632	tessapulaski	“ anyone who has a backyard garden can understand that food grows in fun and funky ways . " 
668983809027756032	campendo	edible , but ugly 
668906939959521280	freeUnnamedNews	getting ‘ ugly ’ produce onto tables so they stay out of trash - - 
668964387202408449	reneemurawski	the rodney dangerfields of produce aisles get some respect . getting ugly produce onto tables 
668961275800625152	GeorgeDearing	still surprised so many people have a problem with imperfect produce . | | 
668949036372639745	rach3llee	so excited to try ! 
668945209959563264	IlianaCG1	i will gladly buy ugly produce if it's 40% less than pretty produce . 
668929426906726400	Educate2Sustain	years ago , my prof from promoted benefits of ( not just to keep out of trash ) 
668917422506815496	bocapriott	" getting ‘ ugly ’ produce onto tables so they stay out of trash " by jennifer medina via nyt 
668912645328637952	supra1Bqteam	getting ‘ ugly ’ produce onto tables so they stay out of trash : a start-up in ... 
668910593559121921	CaptainPLom	interesting article about startups i read in the new york times 
668910051742998528	_endpop_	getting ‘ ugly ’ produce onto tables so they stay … 

http://www.nytimes.com/2015/11/24/world/europe/crimea-tatar-power-lines-ukraine.html
668902799728488448	corywleonard	as sabotage blacks out crimea , tatars prevent repairs 
668922825496002560	ARothWP	read on crimean tatars as part of activist movement amid new tensions between russia and ukraine . 
669083956478926848	Guidi_Ale	rt tatar activists block access to fallen power lines 
669069571622641664	DirkHanke	the always forgotten and by suppressed minority of uses black out to make themselves heard 
669047638944317440	GungHo2	🆘as sabotage blacks out terrorists prevent repairs‼️ 
668993130209800192	wavetossed	as blacks out prevent repairs 
668985285116588033	AlexOlesker	sunday , saboteurs knocked out power for millions in crimea . monday , tatar and ukrainian nationalists blocked repairs 
668893970303287296	TimInHonolulu	as sabotage blacks out prevent repairs 
668928998429351936	stevenleemyers	the cutoff of electricity to crimea is stoking tensions on the " border " with ukraine . by 
668929353338630145	wiskey1249	crimean tatar activists block access to fallen power lines : moscow — crimean tatar activists and ukrainian nat ... 
668923277088280578	WorldNews_24h	rt neilmacfarquhar : tatar activists block access to fallen power lines 
668897235233587200	NSMNewsTicker	crimean tatar activists block access to fallen power lines ( new york times ) ( 1301 gmt ) 

http://www.nytimes.com/2015/11/24/business/nestle-reports-on-abuses-in-thailands-seafood-industry.html
669108782136500225	MurrayHiebert1	reports labor abuses in seafood industry creating ' endemic risk ' for co supply chains 
669020444524199936	NYT	nestlé reports on abuses in thailand’s seafood industry . 
669086577717587972	joelving	more evidence seafood industry " suffers from widespread labor and human rights abuses " . check ur shrimp ! 
669057660898029570	daryll_reads	news coverage highlights worst findings . full report more nuanced . but kudos to nestlé for going public on this one . 
669018804073009153	OrganicFoodGal	the report on the seafood industry in thailand cataloged deceptive recruitment practices , h ... 
669084235664367616	neildrewitt	reports on abuses in seafood industry 
669078274534973440	dehdemetrio	congrats you was report on abuses in thailand’s seafood industry 

http://www.nytimes.com/2015/11/23/us/politics/with-ben-carson-the-doctor-and-the-politician-can-vary-sharply.html
668785549772128256	patriciahunt07	the doctor and the politician ... 
668909750680027136	theluckyman	the two sides of ben carson 
669018428192108544	WriterWeegs	interesting , well-researched & reported article on the enigma that is 
669008440388374528	soca2k2	rt in profile of carson , brilliant surgeon , and mine the inexplicable complexity of being human … 
668884749339877376	Voices4Vaccines	with the doctor and the politician can vary sharply 
668954124092768257	knaught	omg . ben carson believes in god , doesn't believe in evolution , and is soft on vaccines . the horror ! 
668937034430603264	LanceMannion	ben carson and i have something in common beside the fact neither of us should be president . i don't swear either - 
668916086159622145	davisbcampbell	a little bit about ben carson prior to his presidential campaign : 
668910918898618368	BCISLEMAN	dr. ben , doctor and the politician can vary sharply dr. ben , presidential candidates don't get treated like gods 
668885717301518336	DanMennella	ben carson has a portrait of him and jesus on his wall at home - 
668873900374147072	TimAllenMDJD	rt with ben carson , doctor & politician can vary sharply with a cameo from a former r … 
668854201125101568	PamBelluck	rt . the doctor v . the candidate . ( via and … 
668828893436993537	nataliemcosta	important read with regard to one of the political dwarf's - sleep or dopey - not sure . 
668852314074169344	dankois	rt wait you're not telling us ? what did a duck say ?! 
668850491607117824	derblauweisse	ny times politics newtop story : with ben carson , the doctor and the politician … see more 
668848230743044096	mccabe_caitlin	“ when he walked around hopkins , he was like god . ” long before politics , ben carson was med students ' idol : 
668843209414606849	TheKojakComplex	rt portrait in ben carson's home depicting him with jesus really rounds out the nyt profile … 
668835043653980160	75thCXO	nytimes : hospital colleagues see 2 carsons 
668826357745324032	ColorArousal	ben carson appears lucid in nyt interview on science vs . ideology . 
668823188386787329	mikiemendis	inside story of career is not so glittering as it's made out to be — as this article reveals this 
668786125113266176	tripgabriel	a possible ' rosebud ' here about where obsession w pc began : his removal as hopkins grad speaker 
668813881205223425	chashomans	at home , ben carson has " a painting of dr. carson in a lab coat next to jesus , who has his arm on carson’s shoulder " : 
668810567264706560	PathDocBoston	with ben carson , doctor & politician can vary sharply with a cameo from a former resident 
668799016222785536	johnmcquaid	on the connection between ben carson the candidate and ben carson the neurosurgeon 
668799194237288448	JoeHacker4	pro and con . more failed outcomes than you would expect . 
668794434474086401	Lschw	rt ben carson as surgeon : " he was like god . " on carson the surgeon vs carson the politician . https :/ … 
668791127466778624	DoctorPremed	would the real ben carson please standup 
668789189333401600	PrometheusLaw	nytpolitics : rt tripgabriel : a possible ' rosebud ' here about where realbencarson's obsession w pc began : his remov … 
668785386924187648	tripgabriel	terrific piece on the dr ben carson known to his medical colleagues . 
669108471783145472	nytimes	when ben carson walked around johns hopkins hospital , said a former colleague , " he was like god " 
		as a surgeon , dr. carson was praised for his dedication and attention to detail , but as a candidate , he has sometimes seemed imprecise or ill informed . 

http://www.nytimes.com/2015/11/24/world/americas/mauricio-macri-took-detour-from-life-as-scion-to-argentine-presidency.html
669087245022941184	WorldNews707	macri took detour from life as scion to argentine presidency - new york times 
668957813801029632	PesonaIndon	mauricio macri took detour from life as scion to argentine presi ... 
668986876808830976	tinssoldier	argentina's president-elect says being kidnapped in 1991 put him on path to politics . a profile : 
668965411619115008	HGoodfriend	an important election 
668959568148439040	graydonald57	rt pesonaindon mauricio macri took detour from life as scion to argentine presi ... 
668949736964034560	myth61589545	mauricio macri took detour from life as scion to argentine … 

http://www.nytimes.com/politics/first-draft/2015/11/23/carsons-ex-colleagues-have-mixed-views-on-potential-transition-from-doctor-to-president/
668762187167432704	wynnehurst	carson’s ex-colleagues have mixed views on potential transition from doctor to president 
668892238525669376	pittgriffin	ben carson’s ex-colleagues have mixed views on potential transition from doctor to president 
668787093276123136	wcgirl1	ben ex-colleagues have mixed views on potential transition from doctor to president 
668769437286203392	newsiq	first draft : ben carson’s ex-colleagues have mixed views on potential transition from doctor to ... 
668774204980903937	foldfreenews	first draft : ben carson's ex-colleagues have mixed views on potential transition from doctor to president 
668771149283725313	tracysefl	the 1st doc quoted is my doc and what he says is part of why i respect him so greatly . 
668769386526740480	PerchaChamakiT	first draft : ben carson’s ex-colleagues have mixed views on potential transiti ... unete a 
668764127062421505	supra1Bqteam	first draft : carson’s ex-colleagues have mixed views on potential transition ... 
668764336660324352	AmericaIsDoomed	news " ben carson’s ex-colleagues have mixed views on potential transition … 
668763711532740608	_endpop_	first draft : carson’s ex-colleagues have mixed … 
668763221671739392	reFLIPd	" ben carson’s ex-colleagues have mixed views on potential transition from doctor to presid … 
668762686348500992	PrometheusLaw	" carson’s ex-colleagues have mixed views on potential transition from doctor to president " … 
668762428692373504	areeha18	" carson’s ex-colleagues have mixed views on potential transition from doctor to president " by steve eder and pam b … 

http://www.nytimes.com/2015/11/24/us/planned-parenthood-sues-texas-in-dispute-over-funding-for-clinics.html
669020193004326913	NYT	planned parenthood sues texas in dispute over funding for clinics . 
669085876324962305	denisemourges	sues in dispute over funding for clinics 
669018803284541444	OrganicFoodGal	the group called the action by texas , which has some of the toughest abortion restrictions ... 

http://www.nytimes.com/2015/11/24/arts/design/miamis-art-world-sets-sights-on-little-haiti-neighborhood.html
669037738440720384	social_rosie	miami’s art world sets sights on little haiti neighborhood - 
669074992751968256	Floridaupdate36	miami's art world sets sights on little haiti neighborhood - new york times 
669023476632678400	PSheppardTV	" miami — “ everybody’s always looking for the next art neighborhood , ” mused tony cho , standing amid the scrum ... 
669017790305685504	goldenage305	rt want to know what's next on art scene ? read this by brett sokol , who seems inexplicably to be … 

http://www.nytimes.com/2015/11/23/nyregion/at-princeton-addressing-a-racist-legacy-and-seeking-to-remove-woodrow-wilsons-name.html
669032205251821569	kevindavidmoss	at princeton , woodrow wilson , a heralded alum , is recast as an intolerant one 
669020573264138241	MediaFitz	. profile of wilson’s racist views omits his party affiliation . 
669018318880272384	ciaranmacairt	woodrow wilson naming and shaming at princeton - whatever would they would think if they considered craigavon ? 
669015638678052865	Just_Vance	i am super tempted to read the comment section ... but i know that no good can come of that exploration . 
669013579178319872	CalvanBobby	been learning a lot about president wilson lately . lots of stuff left out of history books . 
668997304574205952	WajahatAli	his loved " birth of a nation " - just saying : at princeton , woodrow wilson is recast as an intolerant one 
668993148459352064	Uberharty	princeton , woodrow wilson , a heralded alum , is recast as an intolerant one • a bastardly anti-semite " gentleman . " 
668937519069818880	Bboy88	wilson , a heralded princeton alum , recast as an intolerant one . let's not forget his praise for birth of a nation 
668936869237956612	JTasioulas	princeton , which admitted its first black student in the 1940s , reassesses the legacy of president woodrow wilson 
668897344285487104	clairezaglauer	at princeton , addressing a racist legacy and seeking to remove woodrow wilson’s name 
668913279146700801	UprightReformer	not recast - just the truth finally coming out . woodrow wilson , a heralded alum , is recast as an intolerant one 
668907059513917440	JamVee	it's amazing how money can erase bigotry from history , or at least , camouflage it's presence ! 
668899872251256837	anamfores	as & therefore how do you feel seeing this play out w/marginalized in ... 
668895427622776832	AskQueenMother	take off the name of racist woodrow wilson because his image is tarnished and he lacks the good character needed ... 
668891261672230912	CiteShare	" at woodrow wilson , a heralded alum , is recast as " a on campus . 
668890814655938560	ProfMassoud	renewed efforts among students , faculty , board , and alumni to discuss 
668889459564277761	OpenKnews	fucken negros suck its always something with u mutts 
668889091346419714	NihariFan	so progressive : “ cultural competency training ” & " dedicated housing .... for those interested in black culture " 
668888467552604160	wyemichael	democrats have always been racist ! -at princeton , woodrow wilson , a heralded alum , is recast as intolerant racist 
668869315840479232	AliceDreger	are we also going to get rid of all greco-roman architecture , and the name of every dude and woman who was sexist ? 
668851660362510338	TomRtweets	'' if the criteria for naming a building for someone was that they’d be perfect , we shouldn’t name buildings '' 
668884696848297984	MichaelMcColly	as princeton recasts wilson as unworthy of recognition , who follows ? northwestern ? get out your history books . 
668881675183591426	MichaelFosberg	erasing history , or acknowledging racial realities ? 
668851387036524545	AfricasaCountry	we won't bring up woodrow wilson's south africa connections , right 
668863322813562881	amaadona7a	" ... wilson as president rolled back gains blacks had made since reconstruction , removing black officials from the ... 
668863028226461696	Hubb57	rt '' if the criteria for naming a building for someone was that they’d be perfect , we shouldn’t name buildings '' … 
668861130807386115	AlexCampolo	" up to this point , history had never been anything more than the history of power as told by power itself . " -mf 
668858415180095488	over_serious	at princeton , woodrow wilson is recast direct action gets the goods 
668857862274306048	BMSG	princeton students seek removal of woodrow wilson’s name , acknowledgment of his racist legacy : 
668847497729609728	SabaDesigns	woodrow wilson , the racist president ? princeton takes a second look at a heralded alum 
668844016176406528	Deborahkops	the black justice league , a student group at princeton , sheds light on the racism of the u's alum woodrow wilson 
668842196108316673	donmoyn	woodrow wilson & princeton : how does an institution deal with legacy that mixes great achievement with racist views ? 
668838347905830914	davidkoeppel	at woodrow wilson , a heralded alum , is recast as an intolerant one 

http://www.nytimes.com/2015/11/24/business/dealbook/how-the-pfizer-allergan-deal-ranks.html
668868444260065280	djamesprince	how the pfizer-allergan deal ranks 
668872330949603330	jonathanrockoff	how the $pfe-$agn deal ranks by equity value , no . 3 behind vodafone-mannesmann and aol-time warner , says 
668879517654589444	davidjoachim	actually , $4.1 t in 2007 = $4.7 t today , so m&a in 2015 has not eclipsed 2007 
